movieId,predicted_rating,n_neighbor_votes,title,genres,release_year,mean_rating,rating_count,bayesian_rating
118572,3.0,1.0,The Mule,Comedy|Crime|Drama,2014,3.5,2,3.5013
118696,3.0,1.0,The Hobbit: The Battle of the Five Armies,Adventure|Fantasy,2014,3.4167,18,3.447
118900,3.0,1.0,Wild,Drama,2014,2.9,5,3.301
118924,3.0,1.0,Top Five,Comedy,2014,3.0,2,3.418
119828,3.0,1.0,A Man Called Blade,Action|Drama|Thriller|Western,1977,3.0,1,3.456
120827,3.0,1.0,The Hound of the Baskervilles,Crime|Drama|Horror|Mystery,1988,3.0,1,3.456
123947,3.0,1.0,Cake,Drama,2014,2.75,2,3.3763
127204,3.0,1.0,The Overnight,Comedy,2015,3.75,2,3.543
128520,3.0,1.0,The Wedding Ringer,Comedy,2015,3.8,5,3.601
128852,3.0,1.0,Chris Rock: Bigger & Blacker,Comedy,1999,3.75,2,3.543
129354,3.0,1.0,Focus,Comedy|Crime|Drama|Romance,2015,3.25,10,3.3758
130576,3.0,1.0,Midnight Special,Drama|Sci-Fi,2015,2.375,4,3.1797
133419,3.0,1.0,Pitch Perfect 2,Comedy,2015,3.4444,9,3.4745
134368,3.0,1.0,Spy,Action|Comedy|Crime,2015,3.6875,16,3.616
136020,3.0,1.0,Spectre,Action|Adventure|Crime,2015,3.0588,17,3.2228
138702,3.0,1.0,Feast,Animation|Children|Comedy|Drama|Romance,2014,3.0,1,3.456
139415,3.0,1.0,Irrational Man,Crime|Drama,2015,3.0,1,3.456
139642,3.0,1.0,Southpaw,Action|Drama,2015,2.8333,6,3.251
139855,3.0,1.0,Anomalisa,Animation|Comedy|Fantasy,2015,3.25,2,3.4596
140725,3.0,1.0,Cop Car,Crime|Thriller,2015,3.5,2,3.5013
141866,3.0,1.0,Green Room,Crime|Horror|Thriller,2015,3.3333,3,3.4627
142222,3.0,1.0,Demolition,Drama,2016,3.125,4,3.394
142448,3.0,1.0,Everest,Adventure|Drama|Thriller,2015,3.0833,6,3.3447
143245,3.0,1.0,The Little Prince,Animation|Fantasy,2015,2.25,2,3.293
143859,3.0,1.0,"Hail, Caesar!",Comedy,2016,2.8125,8,3.1953
145150,3.0,1.0,The Dressmaker,Comedy|Drama|Thriller,2015,3.0,1,3.456
148482,3.0,1.0,Truth,Drama,2015,3.0,1,3.456
148592,3.0,1.0,Just Jim,Comedy,2015,3.0,1,3.456
149406,3.0,1.0,Kung Fu Panda 3,Action|Adventure|Animation,2016,3.375,8,3.4453
150401,3.0,1.0,Close Range,Action|Crime,2015,3.0,2,3.418
151777,3.0,1.0,The Finest Hours,Drama|Thriller,2016,3.0,1,3.456
152083,3.0,1.0,Whiskey Tango Foxtrot,Comedy|War,2016,3.3333,3,3.4627
153236,3.0,1.0,Genius Party,Animation,2007,3.0,1,3.456
156609,3.0,1.0,Neighbors 2: Sorority Rising,Comedy,2016,2.6,5,3.201
157122,3.0,1.0,The Man Who Knew Infinity,Drama,2016,3.0,1,3.456
158874,3.0,1.0,Karate Bullfighter,Action|Drama,1975,3.0,1,3.456
159061,3.0,1.0,The Wailing,Mystery|Thriller,2016,3.0,1,3.456
159193,3.0,1.0,Café Society,Comedy|Drama|Romance,2016,3.0,1,3.456
159403,3.0,1.0,Neo Tokyo,Adventure|Animation|Fantasy|Horror|Sci-Fi,1987,3.0,1,3.456
159817,3.0,1.0,Planet Earth,Documentary,2006,4.2143,7,3.795
160573,3.0,1.0,Pete's Dragon,Adventure|Children|Fantasy,2016,3.0,1,3.456
161044,3.0,1.0,Webmaster,Sci-Fi,1998,3.0,1,3.456
168248,3.0,1.0,John Wick: Chapter Two,Action|Crime|Thriller,2017,4.1429,7,3.7656
168250,3.0,1.0,Get Out,Horror,2017,3.6333,15,3.5806
168492,3.0,1.0,Call Me by Your Name,Drama|Romance,2017,3.75,4,3.5725
168608,3.0,1.0,Mudbound,Drama,2017,3.0,1,3.456
171695,3.0,1.0,Robin Williams: Live on Broadway,Comedy,2002,3.0,1,3.456
172229,3.0,1.0,Plain Clothes,Comedy|Mystery|Romance|Thriller,1988,3.0,1,3.456
172253,3.0,1.0,The Night Before,Comedy,1988,3.0,1,3.456
173291,3.0,1.0,Valerian and the City of a Thousand Planets,Action|Adventure|Sci-Fi,2017,2.875,4,3.3225
174727,3.0,1.0,Good Time,Crime|Drama,2017,3.0,1,3.456
180297,3.0,1.0,The Disaster Artist,Comedy|Drama,2017,3.75,2,3.543
183301,3.0,1.0,The Tale of the Bunny Picnic,Children,1986,3.0,1,3.456
4238,2.997,4.0,Along Came a Spider,Action|Crime|Mystery|Thriller,2001,3.1471,17,3.2784
36509,2.997,2.0,"Cave, The",Action|Adventure|Horror|Mystery|Sci-Fi|Thriller,2005,2.6667,3,3.3089
1672,2.995,4.0,"Rainmaker, The",Drama,1997,3.375,12,3.4325
58803,2.992,2.0,21,Crime|Drama|Romance|Thriller,2008,3.75,18,3.6613
46322,2.991,3.0,Jet Li's Fearless (Huo Yuan Jia),Action|Drama,2006,3.125,8,3.3342
32291,2.989,3.0,Melinda and Melinda,Comedy|Drama,2004,3.1,5,3.3677
2051,2.985,2.0,Herbie Goes to Monte Carlo,Adventure|Children|Comedy,1977,2.3333,3,3.232
1083,2.983,3.0,"Great Race, The",Comedy|Musical,1965,3.3333,6,3.4385
2463,2.983,3.0,Ruthless People,Comedy,1986,3.3214,14,3.3965
7646,2.983,2.0,Rose Red,Horror|Mystery|Thriller,2002,3.0,2,3.418
4727,2.982,2.0,Captain Corelli's Mandolin,Drama|Romance|War,2001,3.125,4,3.394
6979,2.98,6.0,WarGames,Drama|Sci-Fi|Thriller,1983,3.3095,21,3.3715
34437,2.979,4.0,Broken Flowers,Comedy|Drama,2005,3.4762,21,3.4844
4876,2.978,3.0,Thirteen Ghosts (a.k.a. Thir13en Ghosts),Horror|Thriller,2001,2.4583,12,2.9325
4005,2.975,4.0,"Living Daylights, The",Action|Adventure|Thriller,1987,3.2917,12,3.3871
2567,2.973,7.0,EDtv,Comedy,1999,2.9737,19,3.1557
84772,2.972,3.0,Paul,Adventure|Comedy|Sci-Fi,2011,3.2,15,3.3206
3213,2.97,3.0,Batman: Mask of the Phantasm,Animation|Children,1993,4.1154,13,3.8485
2560,2.968,2.0,Ravenous,Horror|Thriller,1999,3.0,8,3.2786
728,2.965,2.0,Cold Comfort Farm,Comedy,1995,3.5,10,3.5008
1081,2.965,2.0,Victor/Victoria,Comedy|Musical|Romance,1982,3.5417,12,3.5234
2594,2.965,2.0,Open Your Eyes (Abre los ojos),Drama|Romance|Sci-Fi|Thriller,1997,3.75,10,3.6258
4427,2.965,2.0,"Lion in Winter, The",Drama,1968,3.6667,9,3.5798
7624,2.965,2.0,School Ties,Drama,1992,2.75,6,3.2197
102407,2.965,2.0,"Great Gatsby, The",Drama,2013,3.375,20,3.4172
3235,2.956,2.0,Where the Buffalo Roam,Comedy,1980,3.6667,3,3.5397
45081,2.956,2.0,Silent Hill,Fantasy|Horror|Thriller,2006,2.9583,12,3.2053
79274,2.956,2.0,Batman: Under the Red Hood,Action|Animation,2010,3.6667,3,3.5397
1057,2.952,2.0,Everyone Says I Love You,Comedy|Musical|Romance,1996,3.4667,15,3.4806
64285,2.952,2.0,Wallace and Gromit in 'A Matter of Loaf and Death',Animation|Comedy,2008,3.7,5,3.5677
3355,2.951,5.0,"Ninth Gate, The",Fantasy|Horror|Mystery|Thriller,1999,3.2,15,3.3206
76,2.951,2.0,Screamers,Action|Sci-Fi|Thriller,1995,3.4,15,3.4406
3598,2.951,2.0,Hamlet,Crime|Drama|Romance|Thriller,2000,3.0,3,3.3858
6330,2.951,2.0,People I Know,Crime|Drama,2002,3.0,2,3.418
26778,2.942,3.0,Ladybugs,Comedy,1992,3.0,3,3.3858
6707,2.938,2.0,Cabin Fever,Horror|Thriller,2002,2.875,8,3.2231
1951,2.929,2.0,Oliver!,Drama|Musical,1968,3.5714,7,3.5303
4113,2.929,2.0,"Glass Menagerie, The",Drama,1987,3.0,2,3.418
5450,2.929,2.0,Lovely & Amazing,Comedy|Drama|Romance,2001,3.2,5,3.401
26662,2.929,2.0,Kiki's Delivery Service (Majo no takkyûbin),Adventure|Animation|Children|Drama|Fantasy,1989,4.0588,17,3.8524
354,2.919,2.0,Cobb,Drama,1994,3.3333,6,3.4385
2841,2.902,3.0,Stir of Echoes,Horror|Mystery|Thriller,1999,3.5278,18,3.5184
2431,2.878,4.0,Patch Adams,Comedy|Drama,1998,3.3704,27,3.4058
2352,2.865,3.0,"Big Chill, The",Comedy|Drama,1983,3.84,25,3.7433
8957,2.864,4.0,Saw,Horror|Mystery|Thriller,2004,3.1818,33,3.2562
6217,2.854,2.0,"Safety of Objects, The",Drama,2001,3.0,2,3.418
26152,2.848,3.0,Batman,Action|Adventure|Comedy,1966,3.0,5,3.3344
7004,2.846,5.0,Kindergarten Cop,Action|Comedy|Crime|Thriller,1990,2.8824,17,3.1117
69,2.846,4.0,Friday,Comedy,1995,3.775,20,3.6839
2860,2.838,3.0,Blue Streak,Comedy,1999,2.6111,9,3.0798
3959,2.838,3.0,"Time Machine, The",Action|Adventure|Sci-Fi,1960,3.625,8,3.5564
95875,2.837,2.0,Total Recall,Action|Sci-Fi|Thriller,2012,3.1875,8,3.362
1665,2.835,3.0,Bean,Comedy,1997,2.9688,16,3.1737
522,2.834,3.0,Romper Stomper,Action|Drama,1992,3.2857,7,3.4127
4709,2.829,3.0,Paint Your Wagon,Comedy|Musical|Western,1969,2.8333,3,3.3474
2273,2.825,6.0,Rush Hour,Action|Comedy|Crime|Thriller,1998,3.2619,42,3.308
4489,2.823,6.0,Coming to America,Comedy|Romance,1988,3.4583,24,3.471
783,2.82,3.0,"Hunchback of Notre Dame, The",Animation|Children|Drama|Musical|Romance,1996,3.3298,47,3.3599
1835,2.82,3.0,City of Angels,Drama|Fantasy|Romance,1998,3.3824,17,3.4265
2517,2.818,3.0,Christine,Horror,1983,2.95,10,3.2258
6857,2.816,4.0,Ninja Scroll (Jûbei ninpûchô),Action|Adventure|Animation|Fantasy,1995,3.7692,13,3.6529
8984,2.811,8.0,Ocean's Twelve,Action|Comedy|Crime|Thriller,2004,3.2907,43,3.3305
5530,2.811,3.0,Simone (S1m0ne),Comedy|Drama|Fantasy|Sci-Fi,2002,2.1429,7,2.9421
6290,2.808,3.0,House of 1000 Corpses,Horror,2003,2.7143,7,3.1774
1588,2.806,5.0,George of the Jungle,Children|Comedy,1997,3.075,20,3.2172
932,2.806,2.0,"Affair to Remember, An",Drama|Romance,1957,3.9375,8,3.6953
93326,2.802,2.0,This Means War,Action|Comedy|Romance,2012,2.6364,11,3.0484
103249,2.802,2.0,World War Z,Action|Drama|Horror|IMAX,2013,3.0263,19,3.1902
3176,2.791,7.0,"Talented Mr. Ripley, The",Drama|Mystery|Thriller,1999,3.3367,49,3.3647
91094,2.788,3.0,"Muppets, The",Children|Comedy|Musical,2011,2.6,10,3.0508
1367,2.785,5.0,101 Dalmatians,Adventure|Children|Comedy,1996,3.0745,47,3.1494
2418,2.785,3.0,Nothing in Common,Comedy,1986,2.75,6,3.2197
3016,2.784,3.0,Creepshow,Horror,1982,3.0714,14,3.2507
5582,2.78,4.0,Captain Ron,Adventure|Comedy,1992,2.6875,8,3.1398
8169,2.774,2.0,*batteries not included,Children|Comedy|Fantasy|Sci-Fi,1987,3.2857,7,3.4127
92008,2.774,2.0,Haywire,Action|Thriller,2011,2.8333,3,3.3474
103772,2.774,2.0,"Wolverine, The",Action|Adventure|Fantasy|Sci-Fi,2013,3.375,16,3.4237
111360,2.774,2.0,Lucy,Action|Sci-Fi,2014,2.8214,14,3.1048
112171,2.774,2.0,"Equalizer, The",Action|Crime|Thriller,2014,3.2778,9,3.3956
116799,2.774,2.0,Inherent Vice,Comedy|Crime|Drama|Mystery|Romance,2014,3.6667,6,3.5635
135569,2.774,2.0,Star Trek Beyond,Action|Adventure|Sci-Fi,2016,3.4667,15,3.4806
801,2.769,2.0,Harriet the Spy,Children|Comedy,1996,3.1364,11,3.3103
45442,2.769,2.0,Poseidon,Action|Adventure|Thriller|IMAX,2006,2.875,4,3.3225
3502,2.768,2.0,My Life,Drama,1993,3.5,3,3.5012
60514,2.764,2.0,Journey to the Center of the Earth,Action|Adventure|Sci-Fi,2008,2.5,5,3.1677
934,2.757,2.0,Father of the Bride,Comedy,1950,3.25,12,3.3643
8977,2.756,2.0,Alexander,Action|Adventure|Drama|War,2004,2.2,10,2.8508
2205,2.754,2.0,Mr. & Mrs. Smith,Comedy|Romance,1941,2.875,4,3.3225
362,2.752,2.0,"Jungle Book, The",Adventure|Children|Romance,1994,3.5294,34,3.5231
1702,2.752,2.0,Flubber,Children|Comedy|Fantasy,1997,3.0,16,3.1929
6058,2.752,2.0,Final Destination 2,Horror|Thriller,2003,3.05,10,3.2758
4368,2.748,2.0,Dr. Dolittle 2,Comedy,2001,2.3636,11,2.9055
2505,2.747,3.0,8MM,Drama|Mystery|Thriller,1999,2.9444,18,3.1434
2016,2.747,2.0,"Apple Dumpling Gang Rides Again, The",Children|Comedy|Western,1979,2.875,4,3.3225
2312,2.747,2.0,Children of a Lesser God,Drama,1986,3.8333,12,3.6825
3971,2.747,2.0,"Private Eyes, The",Comedy|Mystery,1981,2.75,2,3.3763
1806,2.745,2.0,Paulie,Adventure|Children|Comedy,1998,2.3125,8,2.9731
2459,2.745,2.0,"Texas Chainsaw Massacre, The",Horror,1974,3.2692,13,3.3702
4480,2.745,2.0,"Blob, The",Horror|Sci-Fi,1988,2.8333,3,3.3474
27618,2.745,2.0,"Sound of Thunder, A",Action|Adventure|Drama|Sci-Fi|Thriller,2005,2.75,2,3.3763
45668,2.745,2.0,"Lake House, The",Drama|Fantasy|Romance,2006,3.1,10,3.3008
2520,2.744,2.0,Airport,Drama,1970,2.1667,3,3.1935
2112,2.742,2.0,Grand Canyon,Crime|Drama,1991,3.1875,8,3.362
59501,2.736,2.0,"Chronicles of Narnia: Prince Caspian, The",Adventure|Children|Fantasy,2008,3.5417,12,3.5234
56775,2.735,2.0,National Treasure: Book of Secrets,Action|Adventure,2007,3.0417,24,3.1769
371,2.732,2.0,"Paper, The",Comedy|Drama,1994,3.3095,21,3.3715
7015,2.732,2.0,Only the Lonely,Comedy|Romance,1991,3.1667,3,3.4243
901,2.73,2.0,Funny Face,Comedy|Musical,1957,3.0,7,3.295
3342,2.73,2.0,Birdy,Drama|War,1984,3.5,5,3.501
4443,2.73,2.0,Outland,Action|Sci-Fi|Thriller,1981,2.75,2,3.3763
95449,2.73,2.0,Magic Mike,Drama|Romance,2012,2.7,5,3.2344
42725,2.728,2.0,Grandma's Boy,Comedy,2006,2.5714,7,3.1186
37830,2.727,2.0,Final Fantasy VII: Advent Children,Action|Adventure|Animation|Fantasy|Sci-Fi,2004,3.55,10,3.5258
2829,2.726,2.0,"Muse, The",Comedy,1999,3.0714,7,3.3245
3764,2.726,2.0,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion),Action|Crime|Thriller,1991,2.3,5,3.101
7101,2.726,2.0,Doc Hollywood,Comedy|Romance,1991,3.0,6,3.3135
122892,2.726,2.0,Avengers: Age of Ultron,Action|Adventure|Sci-Fi,2015,3.5185,27,3.5139
122920,2.726,2.0,Captain America: Civil War,Action|Sci-Fi|Thriller,2016,3.6136,22,3.5786
1385,2.722,2.0,Under Siege,Action|Drama|Thriller,1992,2.8542,24,3.0446
7046,2.721,4.0,"Witches of Eastwick, The",Comedy|Fantasy|Horror|Thriller,1987,2.5,11,2.9769
3409,2.703,6.0,Final Destination,Drama|Thriller,2000,2.9286,35,3.0559
3624,2.702,7.0,Shanghai Noon,Action|Adventure|Comedy|Western,2000,3.1512,43,3.2173
92420,2.698,2.0,Chronicle,Action|Sci-Fi|Thriller,2012,3.375,8,3.4453
237,2.697,2.0,Forget Paris,Comedy|Romance,1995,3.3409,22,3.3911
1006,2.697,2.0,"Chamber, The",Drama,1996,3.5,5,3.501
7019,2.697,2.0,Project X,Comedy|Drama,1987,2.75,2,3.3763
1586,2.694,3.0,G.I. Jane,Action|Drama,1997,2.7955,22,3.0161
1646,2.692,4.0,RocketMan (a.k.a. Rocket Man),Children|Comedy|Romance|Sci-Fi,1997,2.1429,7,2.9421
4989,2.684,2.0,How High,Comedy,2001,2.9444,9,3.2377
6005,2.684,2.0,Blue Collar Comedy Tour: The Movie,Comedy|Documentary,2003,3.0,3,3.3858
7117,2.684,2.0,Leprechaun,Comedy|Horror,1993,2.3,5,3.101
27311,2.684,2.0,Batman Beyond: Return of the Joker,Action|Animation|Crime|Sci-Fi|Thriller,2000,3.5,3,3.5012
75985,2.684,2.0,Repo Men,Action|Sci-Fi|Thriller,2010,3.5,6,3.501
520,2.681,9.0,Robin Hood: Men in Tights,Comedy,1993,3.1304,69,3.1774
27478,2.678,2.0,Ali G Indahouse,Comedy,2002,3.0,3,3.3858
1566,2.677,3.0,Hercules,Adventure|Animation|Children|Comedy|Musical,1997,3.4516,31,3.4638
8969,2.673,3.0,Bridget Jones: The Edge of Reason,Comedy|Drama|Romance,2004,3.025,20,3.1839
3156,2.672,3.0,Bicentennial Man,Drama|Romance|Sci-Fi,1999,2.8,15,3.0806
3943,2.672,2.0,Bamboozled,Comedy,2000,2.9375,8,3.2509
203,2.67,3.0,"To Wong Foo, Thanks for Everything! Julie Newmar",Comedy,1995,3.4318,22,3.4536
1359,2.667,3.0,Jingle All the Way,Children|Comedy,1996,2.8611,18,3.0898
2142,2.667,3.0,"American Tail: Fievel Goes West, An",Adventure|Animation|Children|Musical|Western,1991,2.7,10,3.1008
26870,2.66,3.0,Major League II,Comedy,1994,2.6667,3,3.3089
2150,2.659,3.0,"Gods Must Be Crazy, The",Adventure|Comedy,1980,3.8929,28,3.7899
1713,2.658,3.0,Mouse Hunt,Children|Comedy,1997,3.0714,7,3.3245
31878,2.65,3.0,Kung Fu Hustle (Gong fu),Action|Comedy,2004,3.5789,19,3.5523
3439,2.645,4.0,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Action|Children|Fantasy,1991,2.6923,13,3.0442
4544,2.645,4.0,Short Circuit 2,Comedy|Sci-Fi,1988,2.9,5,3.301
1019,2.638,3.0,"20,000 Leagues Under the Sea",Adventure|Drama|Sci-Fi,1954,3.4706,17,3.4821
1461,2.63,3.0,Vegas Vacation (National Lampoon's Las Vegas Vacation),Comedy,1997,2.3125,8,2.9731
376,2.624,4.0,"River Wild, The",Action|Thriller,1994,3.25,40,3.3003
2805,2.623,4.0,Mickey Blue Eyes,Comedy|Romance,1999,3.0,23,3.152
317,2.603,8.0,"Santa Clause, The",Comedy|Drama|Fantasy,1994,3.2037,81,3.2364
4700,2.601,4.0,"Princess Diaries, The",Children|Comedy|Romance,2001,3.037,27,3.1626
4719,2.597,3.0,Osmosis Jones,Action|Animation|Comedy|Crime|Drama|Romance|Thriller,2001,2.625,8,3.112
818,2.596,4.0,"Very Brady Sequel, A",Comedy,1996,3.25,10,3.3758
1603,2.595,5.0,Mimic,Horror|Sci-Fi|Thriller,1997,2.4615,13,2.9137
20,2.594,3.0,Money Train,Action|Comedy|Crime|Drama|Thriller,1995,2.5,15,2.9006
4133,2.589,3.0,Masters of the Universe,Action|Adventure|Fantasy|Sci-Fi,1987,2.5625,8,3.0842
4025,2.585,8.0,Miss Congeniality,Comedy|Crime,2000,3.0547,64,3.1151
114762,2.57,2.0,Two Night Stand,Comedy|Romance,2014,2.8333,3,3.3474
1432,2.569,4.0,Metro,Action|Comedy|Crime|Drama|Thriller,1997,2.7143,7,3.1774
101864,2.548,2.0,Oblivion,Action|Adventure|Sci-Fi|IMAX,2013,3.3,20,3.3672
3979,2.547,7.0,Little Nicky,Comedy,2000,2.5,24,2.7946
1226,2.535,2.0,"Quiet Man, The",Drama|Romance,1952,3.5,6,3.501
68554,2.535,2.0,Angels & Demons,Crime|Drama|Mystery|Thriller,2009,3.2647,17,3.3524
1703,2.511,3.0,For Richer or Poorer,Comedy,1997,2.9,5,3.301
8614,2.508,3.0,Overboard,Comedy|Romance,1987,3.0,6,3.3135
5462,2.507,2.0,"Crocodile Hunter: Collision Course, The",Adventure|Comedy,2002,2.5,2,3.3346
3988,2.502,5.0,How the Grinch Stole Christmas (a.k.a. The Grinch),Children|Comedy|Fantasy,2000,3.0455,33,3.1515
2042,2.502,2.0,D2: The Mighty Ducks,Children|Comedy,1994,2.5833,6,3.1572
7573,2.5,3.0,Never Say Never Again,Action|Adventure|Thriller,1983,3.125,8,3.3342
45726,2.5,3.0,"You, Me and Dupree",Comedy,2006,2.1667,6,3.001
1858,2.5,2.0,Mr. Nice Guy (Yat goh ho yan),Action|Comedy,1997,2.5625,8,3.0842
5312,2.5,2.0,Murder by Numbers,Crime|Thriller,2002,2.8571,7,3.2362
5942,2.5,2.0,"Hot Chick, The",Comedy,2002,2.8333,6,3.251
6484,2.5,2.0,Hollywood Homicide,Action|Crime|Drama,2003,2.9286,7,3.2656
7449,2.5,2.0,Godsend,Drama|Horror|Thriller,2004,2.5,2,3.3346
31427,2.5,2.0,Hide and Seek,Horror|Mystery|Thriller,2005,2.3333,6,3.0635
61,2.5,1.0,Eye for an Eye,Drama|Thriller,1996,3.75,6,3.5947
82,2.5,1.0,Antonia's Line (Antonia),Comedy|Drama,1995,3.875,8,3.6675
164,2.5,1.0,Devil in a Blue Dress,Crime|Film-Noir|Mystery|Thriller,1995,3.3214,14,3.3965
229,2.5,1.0,Death and the Maiden,Drama|Thriller,1994,3.4286,7,3.4715
360,2.5,1.0,I Love Trouble,Action|Comedy,1994,2.6875,8,3.1398
381,2.5,1.0,When a Man Loves a Woman,Drama|Romance,1994,3.8182,11,3.6674
405,2.5,1.0,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension),Action|Fantasy,1994,2.4167,12,2.9098
430,2.5,1.0,Calendar Girl,Comedy|Drama,1993,3.75,2,3.543
478,2.5,1.0,Jimmy Hollywood,Comedy|Crime|Drama,1994,2.5,1,3.4105
547,2.5,1.0,Surviving the Game,Action|Adventure|Thriller,1994,3.25,2,3.4596
613,2.5,1.0,Jane Eyre,Drama|Romance,1996,3.1875,8,3.362
627,2.5,1.0,"Last Supper, The",Drama|Thriller,1995,3.3333,6,3.4385
631,2.5,1.0,All Dogs Go to Heaven 2,Adventure|Animation|Children|Fantasy|Musical|Romance,1996,3.1818,11,3.3341
725,2.5,1.0,"Great White Hype, The",Comedy,1996,2.5,5,3.1677
781,2.5,1.0,Stealing Beauty,Drama,1996,3.5,7,3.5009
935,2.5,1.0,"Band Wagon, The",Comedy|Musical,1953,3.8333,3,3.5781
938,2.5,1.0,Gigi,Musical,1958,3.25,6,3.4072
1034,2.5,1.0,Freeway,Comedy|Crime|Drama|Thriller,1996,3.1,5,3.3677
1096,2.5,1.0,Sophie's Choice,Drama,1982,4.05,10,3.7758
1348,2.5,1.0,"Nosferatu (Nosferatu, eine Symphonie des Grauens)",Horror,1922,3.5312,16,3.5198
1352,2.5,1.0,Albino Alligator,Crime|Thriller,1996,2.25,2,3.293
1363,2.5,1.0,"Preacher's Wife, The",Drama,1996,3.5,5,3.501
1398,2.5,1.0,In Love and War,Romance|War,1996,2.5,1,3.4105
1623,2.5,1.0,Wishmaster,Horror,1997,2.25,2,3.293
1772,2.5,1.0,Blues Brothers 2000,Action|Comedy|Musical,1998,2.7083,12,3.0689
2107,2.5,1.0,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode),Horror|Thriller,1998,3.0,3,3.3858
2281,2.5,1.0,Monument Ave.,Action|Crime|Drama,1998,2.5,1,3.4105
2292,2.5,1.0,Overnight Delivery,Comedy|Romance,1998,2.5,1,3.4105
2354,2.5,1.0,"Rugrats Movie, The",Animation|Children|Comedy,1998,2.5,7,3.0892
2356,2.5,1.0,Celebrity,Comedy,1998,2.6,5,3.201
2377,2.5,1.0,Lifeforce,Horror|Sci-Fi,1985,2.5,5,3.1677
2439,2.5,1.0,Affliction,Drama,1997,3.1667,3,3.4243
2514,2.5,1.0,Pet Sematary II,Comedy|Horror,1992,1.8333,3,3.1166
2582,2.5,1.0,Twin Dragons (Shuang long hui),Action|Comedy,1992,3.0,3,3.3858
2597,2.5,1.0,Lost & Found,Comedy|Romance,1999,2.75,2,3.3763
2681,2.5,1.0,Free Enterprise,Comedy|Romance|Sci-Fi,1998,3.0,3,3.3858
2810,2.5,1.0,Perfect Blue,Animation|Horror|Mystery|Thriller,1997,4.2,5,3.7344
2879,2.5,1.0,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak),Action|Adventure|Comedy,1991,3.2143,7,3.3833
2880,2.5,1.0,Armour of God (Long xiong hu di),Action|Adventure|Comedy,1987,3.0833,6,3.3447
2882,2.5,1.0,Jakob the Liar,Drama,1999,2.0,4,3.0725
2974,2.5,1.0,Bats,Horror|Thriller,1999,2.5,1,3.4105
3099,2.5,1.0,Shampoo,Comedy|Drama|Romance,1975,3.0714,7,3.3245
3240,2.5,1.0,"Big Tease, The",Comedy,1999,3.25,2,3.4596
3326,2.5,1.0,What Planet Are You From?,Comedy|Sci-Fi,2000,3.1667,3,3.4243
3420,2.5,1.0,...And Justice for All,Drama|Thriller,1979,3.1667,3,3.4243
3454,2.5,1.0,Whatever It Takes,Comedy|Romance,2000,2.25,2,3.293
3469,2.5,1.0,Inherit the Wind,Drama,1960,4.0833,6,3.7197
3501,2.5,1.0,Murphy's Romance,Comedy|Romance,1985,2.3,5,3.101
3557,2.5,1.0,Jennifer 8,Mystery|Thriller,1992,2.9,5,3.301
3669,2.5,1.0,Stay Tuned,Comedy,1992,2.5,1,3.4105
3700,2.5,1.0,"Brother from Another Planet, The",Drama|Sci-Fi,1984,2.5,1,3.4105
3714,2.5,1.0,Clara's Heart,Drama,1988,2.5,1,3.4105
3760,2.5,1.0,"Kentucky Fried Movie, The",Comedy,1977,3.5,3,3.5012
3830,2.5,1.0,Psycho Beach Party,Comedy|Horror|Thriller,2000,1.5,2,3.168
3889,2.5,1.0,Highlander: Endgame (Highlander IV),Action|Adventure|Fantasy,2000,2.25,6,3.0322
4006,2.5,1.0,Transformers: The Movie,Adventure|Animation|Children|Sci-Fi,1986,3.3571,7,3.4421
4024,2.5,1.0,"House of Mirth, The",Romance,2000,2.1667,3,3.1935
4155,2.5,1.0,Sweet November,Drama|Romance,2001,3.3125,8,3.4175
4189,2.5,1.0,"Greatest Story Ever Told, The",Drama,1965,2.5,1,3.4105
4224,2.5,1.0,Exit Wounds,Action|Thriller,2001,2.75,2,3.3763
4285,2.5,1.0,Frankie and Johnny,Comedy|Romance,1991,2.8333,3,3.3474
4316,2.5,1.0,Ice Castles,Drama,1978,2.0,2,3.2513
4383,2.5,1.0,"Crimson Rivers, The (Rivières pourpres, Les)",Crime|Drama|Mystery|Thriller,2000,3.5,5,3.501
4392,2.5,1.0,Alice,Comedy|Drama|Fantasy|Romance,1990,3.0,3,3.3858
4440,2.5,1.0,"Big Boss, The (Fists of Fury) (Tang shan da xiong)",Action|Thriller,1971,3.75,2,3.543
4442,2.5,1.0,"Last Dragon, The",Action|Comedy|Drama,1985,2.6667,3,3.3089
4568,2.5,1.0,Best of the Best,Action,1989,2.5,1,3.4105
4603,2.5,1.0,Her Alibi,Comedy|Romance,1989,2.5,1,3.4105
4632,2.5,1.0,"Package, The",Action|Thriller,1989,3.0,2,3.418
4670,2.5,1.0,"Stepfather, The",Horror|Thriller,1987,2.5,1,3.4105
4725,2.5,1.0,Session 9,Horror|Thriller,2001,3.625,4,3.5368
4770,2.5,1.0,"Glass House, The",Thriller,2001,2.75,2,3.3763
4862,2.5,1.0,Not Without My Daughter,Drama,1991,1.6667,3,3.0781
4928,2.5,1.0,That Obscure Object of Desire (Cet obscur objet du désir),Drama,1977,3.125,4,3.394
