movieId,predicted_rating,n_neighbor_votes,title,genres,release_year,mean_rating,rating_count,bayesian_rating
169984,2.795,3.0,Alien: Covenant,Action|Horror|Sci-Fi|Thriller,2017,2.8,5,3.2677
20,2.786,6.0,Money Train,Action|Comedy|Crime|Drama|Thriller,1995,2.5,15,2.9006
6548,2.784,12.0,Bad Boys II,Action|Comedy|Crime|Thriller,2003,2.8824,17,3.1117
55232,2.778,8.0,Resident Evil: Extinction,Action|Horror|Sci-Fi|Thriller,2007,2.95,10,3.2258
86880,2.77,9.0,Pirates of the Caribbean: On Stranger Tides,Action|Adventure|Fantasy|IMAX,2011,3.2292,24,3.3093
76293,2.77,2.0,Date Night,Action|Comedy|Romance,2010,3.3182,11,3.4055
5040,2.766,3.0,Conan the Destroyer,Action|Adventure|Fantasy,1984,3.125,8,3.3342
89840,2.762,3.0,Killer Elite,Action|Thriller,2011,2.8333,3,3.3474
101076,2.757,2.0,G.I. Joe: Retaliation,Action|Adventure|Sci-Fi|Thriller|IMAX,2013,3.0,3,3.3858
48596,2.756,2.0,"Marine, The",Action|Drama|Thriller,2006,2.75,2,3.3763
27618,2.745,2.0,"Sound of Thunder, A",Action|Adventure|Drama|Sci-Fi|Thriller,2005,2.75,2,3.3763
1858,2.741,6.0,Mr. Nice Guy (Yat goh ho yan),Action|Comedy,1997,2.5625,8,3.0842
114818,2.739,2.0,Stretch,Action|Comedy|Crime,2014,2.1667,3,3.1935
48678,2.737,2.0,Feast,Action|Comedy|Horror|Thriller,2005,2.75,2,3.3763
1432,2.735,5.0,Metro,Action|Comedy|Crime|Drama|Thriller,1997,2.7143,7,3.1774
61289,2.732,2.0,Sukiyaki Western Django,Action|Western,2008,3.3333,3,3.4627
111360,2.73,7.0,Lucy,Action|Sci-Fi,2014,2.8214,14,3.1048
4443,2.73,2.0,Outland,Action|Sci-Fi|Thriller,1981,2.75,2,3.3763
3764,2.726,2.0,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion),Action|Crime|Thriller,1991,2.3,5,3.101
32017,2.724,7.0,"Pacifier, The",Action|Comedy,2005,2.7143,7,3.1774
56775,2.72,10.0,National Treasure: Book of Secrets,Action|Adventure,2007,3.0417,24,3.1769
83349,2.72,4.0,"Green Hornet, The",Action|Comedy|Crime|Fantasy|Thriller|IMAX,2011,3.0,11,3.2388
71530,2.718,6.0,Surrogates,Action|Sci-Fi|Thriller,2009,3.0357,14,3.2298
44020,2.718,2.0,Ultimate Avengers,Action|Animation|Children|Sci-Fi,2006,2.75,2,3.3763
58404,2.718,2.0,Justice League: The New Frontier,Action|Adventure|Animation|Fantasy|Sci-Fi,2008,2.75,2,3.3763
85796,2.718,2.0,Hobo with a Shotgun,Action|Adventure|Crime|Thriller,2011,2.375,4,3.1797
90249,2.716,4.0,Real Steel,Action|Drama|Sci-Fi|IMAX,2011,3.0,6,3.3135
104925,2.708,2.0,"Family, The",Action|Comedy|Crime,2013,3.5,3,3.5012
3439,2.707,8.0,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Action|Children|Fantasy,1991,2.6923,13,3.0442
55116,2.705,2.0,"Hunting Party, The",Action|Adventure|Comedy|Drama|Thriller,2007,2.6667,3,3.3089
72167,2.698,3.0,"Boondock Saints II: All Saints Day, The",Action|Crime|Drama|Thriller,2009,3.375,4,3.4654
36509,2.694,3.0,"Cave, The",Action|Adventure|Horror|Mystery|Sci-Fi|Thriller,2005,2.6667,3,3.3089
360,2.692,2.0,I Love Trouble,Action|Comedy,1994,2.6875,8,3.1398
376,2.687,9.0,"River Wild, The",Action|Thriller,1994,3.25,40,3.3003
114180,2.685,4.0,"Maze Runner, The",Action|Mystery|Sci-Fi,2014,2.9375,16,3.1544
68793,2.684,5.0,Night at the Museum: Battle of the Smithsonian,Action|Comedy|IMAX,2009,3.1,10,3.3008
83613,2.679,5.0,Cowboys & Aliens,Action|Sci-Fi|Thriller|Western|IMAX,2011,3.0,9,3.264
101362,2.661,3.0,Olympus Has Fallen,Action|Thriller,2013,2.875,8,3.2231
1616,2.66,8.0,"Peacemaker, The",Action|Thriller|War,1997,3.025,20,3.1839
110553,2.658,6.0,The Amazing Spider-Man 2,Action|Sci-Fi|IMAX,2014,2.6364,11,3.0484
103249,2.657,8.0,World War Z,Action|Drama|Horror|IMAX,2013,3.0263,19,3.1902
108945,2.652,3.0,RoboCop,Action|Crime|Sci-Fi|IMAX,2014,2.3333,6,3.0635
94780,2.65,3.0,Snow White and the Huntsman,Action|Adventure|Drama,2012,2.8333,6,3.251
85401,2.646,3.0,Super,Action|Comedy|Drama,2010,2.9,5,3.301
5055,2.622,6.0,Dragon: The Bruce Lee Story,Action|Drama,1993,2.8125,8,3.1953
7017,2.622,2.0,Passenger 57,Action|Thriller,1992,3.5,3,3.5012
91976,2.618,3.0,"Grey, The",Action|Drama,2012,2.9167,6,3.2822
79553,2.614,3.0,Ip Man 2,Action,2010,3.0,5,3.3344
80363,2.609,4.0,Resident Evil: Afterlife,Action|Horror|Sci-Fi|Thriller|IMAX,2010,3.1429,7,3.3539
78105,2.606,6.0,Prince of Persia: The Sands of Time,Action|Adventure|Fantasy|Romance|IMAX,2010,2.8846,13,3.1529
4531,2.604,3.0,Red Heat,Action,1988,2.6667,3,3.3089
3889,2.602,4.0,Highlander: Endgame (Highlander IV),Action|Adventure|Fantasy,2000,2.25,6,3.0322
79185,2.602,3.0,Knight and Day,Action|Comedy|Romance,2010,3.4167,6,3.4697
8861,2.6,8.0,Resident Evil: Apocalypse,Action|Horror|Sci-Fi|Thriller,2004,2.9286,14,3.1673
8369,2.597,3.0,Mindhunters,Action|Crime|Horror|Mystery|Thriller,2004,2.6667,3,3.3089
7573,2.595,5.0,Never Say Never Again,Action|Adventure|Thriller,1983,3.125,8,3.3342
8604,2.59,3.0,Taxi,Action|Comedy,1998,3.2,5,3.401
4133,2.589,3.0,Masters of the Universe,Action|Adventure|Fantasy|Sci-Fi,1987,2.5625,8,3.0842
1762,2.587,4.0,Deep Rising,Action|Horror|Sci-Fi,1998,2.3,5,3.101
95207,2.584,5.0,Abraham Lincoln: Vampire Hunter,Action|Fantasy|Horror|Thriller,2012,2.75,6,3.2197
3837,2.571,3.0,Phantasm II,Action|Fantasy|Horror|Sci-Fi|Thriller,1988,2.5,3,3.2704
173291,2.564,2.0,Valerian and the City of a Thousand Planets,Action|Adventure|Sci-Fi,2017,2.875,4,3.3225
370,2.545,20.0,Naked Gun 33 1/3: The Final Insult,Action|Comedy,1994,3.0603,58,3.1252
6550,2.532,4.0,Johnny English,Action|Comedy|Thriller,2003,2.9615,13,3.1963
3113,2.531,6.0,End of Days,Action|Fantasy|Horror|Mystery|Thriller,1999,2.7,15,3.0206
390,2.527,2.0,Faster Pussycat! Kill! Kill!,Action|Crime|Drama,1965,3.7,5,3.5677
139642,2.52,2.0,Southpaw,Action|Drama,2015,2.8333,6,3.251
1586,2.503,8.0,G.I. Jane,Action|Drama,1997,2.7955,22,3.0161
798,2.501,5.0,Daylight,Action|Adventure|Drama|Thriller,1996,2.7083,12,3.0689
65802,2.5,2.0,Paul Blart: Mall Cop,Action|Comedy|Crime,2009,2.7143,7,3.1774
547,2.5,1.0,Surviving the Game,Action|Adventure|Thriller,1994,3.25,2,3.4596
2281,2.5,1.0,Monument Ave.,Action|Crime|Drama,1998,2.5,1,3.4105
2582,2.5,1.0,Twin Dragons (Shuang long hui),Action|Comedy,1992,3.0,3,3.3858
4065,2.5,1.0,Foxy Brown,Action|Crime|Drama,1974,2.5,1,3.4105
4224,2.5,1.0,Exit Wounds,Action|Thriller,2001,2.75,2,3.3763
4440,2.5,1.0,"Big Boss, The (Fists of Fury) (Tang shan da xiong)",Action|Thriller,1971,3.75,2,3.543
4442,2.5,1.0,"Last Dragon, The",Action|Comedy|Drama,1985,2.6667,3,3.3089
4568,2.5,1.0,Best of the Best,Action,1989,2.5,1,3.4105
4614,2.5,1.0,Kickboxer,Action,1989,2.5,1,3.4105
4632,2.5,1.0,"Package, The",Action|Thriller,1989,3.0,2,3.418
4800,2.5,1.0,King Solomon's Mines,Action|Adventure|Drama|Romance|Thriller,1937,2.5,1,3.4105
5156,2.5,1.0,"Big Doll House, The",Action,1971,2.5,1,3.4105
5720,2.5,1.0,"Friend Is a Treasure, A (Chi Trova Un Amico, Trova un Tesoro) (Who Finds a Friend Finds a Treasure)",Action|Adventure|Comedy,1981,2.5,1,3.4105
5922,2.5,1.0,Attila (Attila Flagello di Dio),Action,1982,2.5,1,3.4105
6722,2.5,1.0,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung),Action|Romance,1992,2.5,1,3.4105
6882,2.5,1.0,Returner (Ritaanaa),Action|Adventure|Sci-Fi,2002,2.5,1,3.4105
7047,2.5,1.0,Year of the Dragon,Action|Crime|Drama,1985,2.5,1,3.4105
7394,2.5,1.0,Those Magnificent Men in Their Flying Machines,Action|Adventure|Comedy,1965,2.5,1,3.4105
7562,2.5,1.0,Dobermann,Action|Crime,1997,2.5,1,3.4105
8446,2.5,1.0,Sands of Iwo Jima,Action|Drama|Romance|War,1949,2.5,1,3.4105
8500,2.5,1.0,Godzilla vs. Mechagodzilla (Gojira tai Mekagojira),Action|Horror|Sci-Fi,1974,2.5,1,3.4105
8782,2.5,1.0,Thunderbirds,Action|Adventure|Fantasy|Sci-Fi,2004,2.75,2,3.3763
26819,2.5,1.0,Fortress,Action|Sci-Fi,1992,2.5,1,3.4105
26854,2.5,1.0,"Darkman II: Return of Durant, The",Action|Crime|Horror,1995,2.5,1,3.4105
27193,2.5,1.0,Taxi 2,Action|Comedy,2000,3.875,4,3.6083
27426,2.5,1.0,"Accidental Spy, The (Dak miu mai shing)",Action|Comedy|Thriller,2001,2.5,1,3.4105
27689,2.5,1.0,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les)",Action|Crime|Thriller,2004,2.5,1,3.4105
27816,2.5,1.0,Saints and Soldiers,Action|Adventure|Drama|War,2003,2.5,1,3.4105
34811,2.5,1.0,Pusher II: With Blood on My Hands,Action|Crime|Drama|Thriller,2004,2.5,1,3.4105
37477,2.5,1.0,"Man, The",Action|Comedy|Crime,2005,2.5,1,3.4105
38294,2.5,1.0,Beowulf & Grendel,Action|Adventure|Drama|Fantasy,2005,2.5,1,3.4105
44849,2.5,1.0,Renaissance,Action|Animation|Film-Noir|Sci-Fi|Thriller,2006,2.5,1,3.4105
47538,2.5,1.0,Crime Busters,Action|Adventure|Comedy|Crime,1977,2.5,1,3.4105
50445,2.5,1.0,"Hitcher, The",Action|Horror|Thriller,2007,2.5,2,3.3346
51545,2.5,1.0,Pusher III: I'm the Angel of Death,Action|Comedy|Drama|Horror|Thriller,2005,2.5,1,3.4105
58826,2.5,1.0,"Shepherd: Border Patrol, The",Action|Crime|Thriller,2008,2.5,1,3.4105
69131,2.5,1.0,Killshot,Action|Crime|Drama|Thriller,2008,2.5,1,3.4105
71910,2.5,1.0,"Tournament, The",Action,2009,2.5,1,3.4105
77201,2.5,1.0,Valhalla Rising,Action|Drama|War,2009,2.5,1,3.4105
79895,2.5,1.0,"Extraordinary Adventures of Adèle Blanc-Sec, The",Action|Adventure|Fantasy|Mystery,2010,2.5,1,3.4105
80162,2.5,1.0,"Horde, The (La Horde)",Action|Horror|Thriller,2009,2.5,1,3.4105
97950,2.5,1.0,"Man with the Iron Fists, The",Action|Adventure|Crime,2012,2.5,1,3.4105
107314,2.5,1.0,Oldboy,Action|Drama|Mystery,2013,3.0,2,3.418
108188,2.5,1.0,Jack Ryan: Shadow Recruit,Action|Drama|Thriller|IMAX,2014,2.0,2,3.2513
110541,2.5,1.0,"Brain Smasher... A Love Story (Bouncer and the Lady, The)",Action|Comedy,1993,2.5,1,3.4105
113345,2.5,1.0,Jupiter Ascending,Action|Adventure|Sci-Fi,2015,2.0,2,3.2513
114795,2.5,1.0,Dracula Untold,Action|Drama|Fantasy,2014,3.5,4,3.5011
116169,2.5,1.0,Reign of Assassins,Action,2010,2.5,1,3.4105
117466,2.5,1.0,In the Heart of the Sea,Action|Adventure|Drama,2015,3.5,3,3.5012
119218,2.5,1.0,The Punisher: Dirty Laundry,Action|Crime|Drama,2012,2.5,1,3.4105
120783,2.5,1.0,Son of a Gun,Action|Crime|Drama,2014,2.5,1,3.4105
129779,2.5,1.0,Ghost in the Shell Arise - Border 1: Ghost Pain,Action|Animation|Sci-Fi,2013,2.5,1,3.4105
130518,2.5,1.0,The Amazing Screw-On Head,Action|Adventure|Animation|Comedy|Sci-Fi,2006,4.0,3,3.6166
135137,2.5,1.0,Pixels,Action|Comedy|Sci-Fi,2015,2.5833,6,3.1572
136816,2.5,1.0,Bad Asses on the Bayou,Action|Comedy,2015,2.5,1,3.4105
139130,2.5,1.0,Afro Samurai,Action|Adventure|Animation|Drama|Fantasy,2007,2.5,1,3.4105
139859,2.5,1.0,Ghost in the Shell Arise - Border 2: Ghost Whispers,Action|Animation|Sci-Fi|Thriller,2013,2.5,1,3.4105
160271,2.5,1.0,Central Intelligence,Action|Comedy,2016,3.625,4,3.5368
160341,2.5,1.0,Bloodmoon,Action|Thriller,1997,2.5,1,3.4105
161032,2.5,1.0,The Grandmother,Action|Drama,1970,2.5,1,3.4105
185585,2.5,1.0,Pacific Rim: Uprising,Action|Fantasy|Sci-Fi,2018,2.75,2,3.3763
100163,2.491,4.0,Hansel & Gretel: Witch Hunters,Action|Fantasy|Horror|IMAX,2013,2.9,5,3.301
113348,2.489,3.0,Teenage Mutant Ninja Turtles,Action|Adventure|Comedy,2014,2.75,4,3.2868
4719,2.486,7.0,Osmosis Jones,Action|Animation|Comedy|Crime|Drama|Romance|Thriller,2001,2.625,8,3.112
5609,2.484,2.0,Ballistic: Ecks vs. Sever,Action|Thriller,2002,2.5,2,3.3346
2530,2.481,8.0,Beneath the Planet of the Apes,Action|Sci-Fi,1970,2.7778,18,3.0363
53464,2.48,12.0,Fantastic Four: Rise of the Silver Surfer,Action|Adventure|Sci-Fi,2007,2.575,20,2.8839
52950,2.48,2.0,Day Watch (Dnevnoy dozor),Action|Fantasy|Horror|Thriller,2006,2.5,2,3.3346
88812,2.478,4.0,30 Minutes or Less,Action|Comedy|Crime,2011,2.6667,6,3.1885
3563,2.474,2.0,"Crow: Salvation, The",Action|Horror,2000,2.5,3,3.2704
87529,2.47,3.0,Your Highness,Action|Adventure|Comedy|Fantasy,2011,3.1111,9,3.3166
129937,2.463,2.0,Run All Night,Action|Crime|Drama|Thriller,2015,2.1667,3,3.1935
158956,2.463,2.0,Kill Command,Action|Horror|Sci-Fi,2016,2.5,2,3.3346
64030,2.457,5.0,Transporter 3,Action|Adventure|Crime|Thriller,2008,2.6667,6,3.1885
74851,2.456,2.0,From Paris with Love,Action|Crime,2010,2.5,2,3.3346
1752,2.454,4.0,Hard Rain,Action|Crime|Thriller,1998,2.5,4,3.2154
69644,2.453,3.0,Ice Age: Dawn of the Dinosaurs,Action|Adventure|Animation|Children|Comedy|Romance,2009,2.6071,14,2.9798
2532,2.45,3.0,Conquest of the Planet of the Apes,Action|Sci-Fi,1972,2.7917,12,3.1143
50005,2.449,3.0,Curse of the Golden Flower (Man cheng jin dai huang jin jia),Action|Drama,2006,2.5,3,3.2704
5414,2.448,3.0,Bad Company,Action|Comedy|Crime,2002,2.875,4,3.3225
3744,2.446,8.0,Shaft,Action|Crime|Thriller,2000,2.6579,19,2.9488
111663,2.427,2.0,Zombeavers,Action|Comedy|Horror,2014,2.5,2,3.3346
120799,2.414,6.0,Terminator Genisys,Action|Adventure|Sci-Fi|Thriller,2015,2.5,9,3.0271
2170,2.411,3.0,Wrongfully Accused,Action|Comedy,1998,2.4,5,3.1344
1772,2.398,4.0,Blues Brothers 2000,Action|Comedy|Musical,1998,2.7083,12,3.0689
61350,2.387,3.0,Babylon A.D.,Action|Adventure|Sci-Fi|Thriller,2008,2.3333,3,3.232
101864,2.382,7.0,Oblivion,Action|Adventure|Sci-Fi|IMAX,2013,3.3,20,3.3672
94018,2.373,2.0,Battleship,Action|Sci-Fi|Thriller|IMAX,2012,2.3333,3,3.232
2533,2.369,4.0,Escape from the Planet of the Apes,Action|Sci-Fi,1971,3.0,15,3.2006
5313,2.353,15.0,The Scorpion King,Action|Adventure|Fantasy|Thriller,2002,2.2955,22,2.6724
117895,2.353,4.0,Maze Runner: Scorch Trials,Action|Thriller,2015,1.8333,6,2.876
96861,2.352,4.0,Taken 2,Action|Crime|Drama|Thriller,2012,3.2857,7,3.4127
8531,2.35,4.0,White Chicks,Action|Comedy|Crime,2004,2.8333,6,3.251
6615,2.34,9.0,Freddy vs. Jason,Action|Horror|Thriller,2003,2.3333,9,2.9482
6800,2.339,3.0,Cobra,Action|Crime,1986,2.3333,3,3.232
2625,2.32,2.0,Black Mask (Hak hap),Action|Adventure|Crime|Sci-Fi|Thriller,1996,2.5,2,3.3346
135567,2.309,3.0,Independence Day: Resurgence,Action|Adventure|Sci-Fi,2016,2.375,4,3.1797
136864,2.285,5.0,Batman v Superman: Dawn of Justice,Action|Adventure|Fantasy|Sci-Fi,2016,2.3438,16,2.7891
7000,2.276,3.0,Hudson Hawk,Action|Adventure|Comedy,1991,3.0,4,3.3583
8977,2.271,6.0,Alexander,Action|Adventure|Drama|War,2004,2.2,10,2.8508
204,2.263,2.0,Under Siege 2: Dark Territory,Action,1995,2.7167,30,2.9129
98239,2.257,2.0,Red Dawn,Action|War,2012,2.25,2,3.293
78041,2.256,2.0,Killers,Action|Comedy,2010,2.25,2,3.293
103339,2.25,3.0,White House Down,Action|Drama|Thriller|IMAX,2013,2.9167,6,3.2822
2701,2.249,27.0,Wild Wild West,Action|Comedy|Sci-Fi|Western,1999,2.2075,53,2.4129
7369,2.233,4.0,Scooby-Doo 2: Monsters Unleashed,Action|Adventure|Children|Comedy|Mystery,2004,2.25,4,3.144
5523,2.231,2.0,"Adventures of Pluto Nash, The",Action|Adventure|Comedy|Sci-Fi,2002,2.3333,3,3.232
2153,2.226,6.0,"Avengers, The",Action|Adventure,1998,2.3182,11,2.8817
5999,2.226,2.0,Heavy Metal 2000,Action|Adventure|Animation|Fantasy|Sci-Fi,2000,2.25,2,3.293
101112,2.225,2.0,Oz the Great and Powerful,Action|Adventure|Fantasy|IMAX,2013,3.0833,6,3.3447
4066,2.224,2.0,I'm Gonna Git You Sucka,Action|Comedy,1988,2.875,4,3.3225
93766,2.217,2.0,Wrath of the Titans,Action|Adventure|Fantasy|IMAX,2012,2.625,4,3.2511
181,2.216,5.0,Mighty Morphin Power Rangers: The Movie,Action|Children,1995,2.2647,17,2.7228
76175,2.207,7.0,Clash of the Titans,Action|Adventure|Drama|Fantasy,2010,2.3077,13,2.8268
2540,2.207,2.0,"Corruptor, The",Action|Crime|Drama|Thriller,1999,2.5,3,3.2704
6564,2.203,12.0,Lara Croft Tomb Raider: The Cradle of Life,Action|Adventure|Comedy|Romance|Thriller,2003,2.6471,17,2.9635
60522,2.184,2.0,"Machine Girl, The (Kataude mashin gâru)",Action|Comedy|Fantasy|Horror|Thriller,2008,2.25,2,3.293
97836,2.172,3.0,Here Comes the Boom,Action|Comedy,2012,2.5714,7,3.1186
62394,2.164,3.0,Max Payne,Action|Crime|Drama|Thriller,2008,2.1667,3,3.1935
103384,2.159,2.0,"Lone Ranger, The",Action|Adventure|Western|IMAX,2013,2.7857,7,3.2068
2429,2.145,2.0,Mighty Joe Young,Action|Adventure|Drama|Fantasy|Thriller,1998,2.8,5,3.2677
37380,2.137,9.0,Doom,Action|Horror|Sci-Fi,2005,2.15,10,2.8258
688,2.131,3.0,Operation Dumbo Drop,Action|Adventure|Comedy|War,1995,2.3333,9,2.9482
1431,2.115,9.0,Beverly Hills Ninja,Action|Comedy,1997,2.4688,16,2.866
56801,2.113,4.0,AVPR: Aliens vs. Predator - Requiem,Action|Horror|Sci-Fi,2007,2.5833,6,3.1572
6014,2.109,4.0,National Security,Action|Comedy,2003,2.5,5,3.1677
227,2.055,2.0,Drop Zone,Action|Thriller,1994,2.8636,22,3.063
3981,2.043,7.0,Red Planet,Action|Sci-Fi|Thriller,2000,2.3462,13,2.8485
393,2.02,5.0,Street Fighter,Action|Adventure|Fantasy,1994,2.5,10,3.0008
1681,2.015,5.0,Mortal Kombat: Annihilation,Action|Adventure|Fantasy,1997,1.9286,7,2.8539
6959,2.008,3.0,Timeline,Action|Adventure|Sci-Fi,2003,2.0,3,3.1551
33158,2.006,3.0,xXx: State of the Union,Action|Crime|Thriller,2005,2.0,5,3.001
111659,2.0,3.0,Maleficent,Action|Adventure|Children|IMAX,2014,2.75,16,3.0391
77866,2.0,2.0,Robin Hood,Action|Adventure|Drama|Romance|War,2010,3.1667,6,3.376
998,2.0,1.0,Set It Off,Action|Crime,1996,3.0,3,3.3858
1495,2.0,1.0,Turbo: A Power Rangers Movie,Action|Adventure|Children,1997,2.0,2,3.2513
2365,2.0,1.0,King Kong vs. Godzilla (Kingukongu tai Gojira),Action|Sci-Fi,1962,2.5,2,3.3346
2525,2.0,1.0,Alligator,Action|Horror|Sci-Fi,1980,2.0,3,3.1551
2531,2.0,1.0,Battle for the Planet of the Apes,Action|Sci-Fi,1973,2.7778,9,3.1587
2535,2.0,1.0,Earthquake,Action|Drama|Thriller,1974,2.6667,3,3.3089
2741,2.0,1.0,No Mercy,Action|Crime|Thriller,1986,2.0,2,3.2513
2817,2.0,1.0,Aces: Iron Eagle III,Action,1992,2.0,3,3.1551
3584,2.0,1.0,Breathless,Action|Drama|Romance|Thriller,1983,2.0,4,3.0725
3682,2.0,1.0,Magnum Force,Action|Crime|Drama|Thriller,1973,3.7,5,3.5677
3957,2.0,1.0,Billy Jack,Action|Drama,1971,2.6667,3,3.3089
4053,2.0,1.0,Double Take,Action|Comedy,2001,2.5,2,3.3346
4166,2.0,1.0,Series 7: The Contenders,Action|Drama,2001,2.5,2,3.3346
4200,2.0,1.0,Double Impact,Action,1991,3.25,2,3.4596
4597,2.0,1.0,Gleaming the Cube,Action|Drama|Mystery,1989,2.0,1,3.3651
5442,2.0,1.0,V. I. Warshawski,Action|Comedy|Crime,1991,2.0,1,3.3651
5543,2.0,1.0,"Swarm, The",Action|Horror|Sci-Fi,1978,2.25,2,3.293
5612,2.0,1.0,Trapped,Action|Thriller,2002,2.0,1,3.3651
5638,2.0,1.0,Godzilla vs. Mothra (Mosura tai Gojira),Action|Adventure|Fantasy|Sci-Fi,1964,2.0,1,3.3651
6057,2.0,1.0,Biker Boyz,Action|Crime|Drama,2003,2.0,1,3.3651
6723,2.0,1.0,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba),Action,1993,3.0,2,3.418
7262,2.0,1.0,Catch That Kid,Action|Adventure|Children|Comedy|Crime,2004,2.0,1,3.3651
7704,2.0,1.0,"Delta Force, The",Action,1986,2.0,1,3.3651
7991,2.0,1.0,Death Race 2000,Action|Sci-Fi,1975,3.6667,3,3.5397
8045,2.0,1.0,Hamburger Hill,Action|Drama|War,1987,2.0,1,3.3651
8605,2.0,1.0,Taxi 3,Action|Comedy,2003,3.25,2,3.4596
8677,2.0,1.0,Flash Gordon Conquers the Universe,Action|Sci-Fi,1940,1.25,2,3.1263
26322,2.0,1.0,Gone in 60 Seconds,Action|Crime|Drama,1974,3.125,4,3.394
26590,2.0,1.0,G.I. Joe: The Movie,Action|Adventure|Animation|Children|Fantasy|Sci-Fi,1987,2.0,1,3.3651
26593,2.0,1.0,Hell Comes to Frogtown,Action|Comedy|Sci-Fi,1988,2.0,1,3.3651
26764,2.0,1.0,Captain America,Action|Fantasy|Sci-Fi|Thriller|War,1990,1.25,2,3.1263
27155,2.0,1.0,"Batman/Superman Movie, The",Action|Adventure|Animation|Children|Fantasy|Sci-Fi,1998,2.0,1,3.3651
27683,2.0,1.0,Tremors 4: The Legend Begins,Action|Comedy|Horror|Sci-Fi|Thriller|Western,2004,2.0,1,3.3651
31367,2.0,1.0,"Chase, The",Action|Adventure|Comedy|Crime|Romance|Thriller,1994,2.0,1,3.3651
32300,2.0,1.0,D.E.B.S.,Action|Comedy,2004,2.8333,3,3.3474
32440,2.0,1.0,If Looks Could Kill,Action|Comedy,1991,2.0,1,3.3651
43558,2.0,1.0,Big Momma's House 2,Action|Comedy|Crime,2006,2.0,1,3.3651
50147,2.0,1.0,Black Christmas,Action|Horror|Thriller,2006,2.0,1,3.3651
53143,2.0,1.0,Fay Grim,Action|Thriller,2006,2.0,1,3.3651
54908,2.0,1.0,Taxi 4,Action|Comedy,2007,2.0,1,3.3651
59947,2.0,1.0,"Protector, The",Action|Comedy|Drama|Thriller,1985,2.0,1,3.3651
61073,2.0,1.0,Hell Ride,Action|Drama|Thriller,2008,2.0,1,3.3651
67361,2.0,1.0,Echelon Conspiracy,Action|Mystery|Thriller,2009,2.0,1,3.3651
75805,2.0,1.0,"Bounty Hunter, The",Action|Comedy|Romance,2010,2.75,6,3.2197
87785,2.0,1.0,Takers,Action|Crime|Thriller,2010,2.75,2,3.3763
92198,2.0,1.0,Seeking Justice,Action|Drama|Thriller,2011,2.0,1,3.3651
96007,2.0,1.0,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû),Action|Adventure|Animation,1997,2.0,1,3.3651
103366,2.0,1.0,Redemption (Hummingbird),Action|Crime|Thriller,2013,2.0,1,3.3651
104129,2.0,1.0,Man of Tai Chi,Action|IMAX,2013,3.25,2,3.4596
104837,2.0,1.0,Rage of Honor,Action|Crime,1987,2.0,1,3.3651
106873,2.0,1.0,Evangelion: 3.0 You Can (Not) Redo,Action|Animation|Drama,2012,2.5,3,3.2704
107962,2.0,1.0,Freezer,Action|Thriller,2014,2.0,1,3.3651
108156,2.0,1.0,Ride Along,Action|Comedy,2014,3.1667,6,3.376
115151,2.0,1.0,Plastic,Action|Crime,2014,2.0,1,3.3651
116887,2.0,1.0,Exodus: Gods and Kings,Action|Adventure|Drama,2014,2.75,2,3.3763
120637,2.0,1.0,Blackhat,Action|Crime|Drama|Mystery|Thriller,2015,2.5,2,3.3346
123310,2.0,1.0,Tornado!,Action,1996,2.0,1,3.3651
129397,2.0,1.0,Marvel One-Shot: Item 47,Action|Fantasy|Sci-Fi,2012,2.75,2,3.3763
130083,2.0,1.0,Kidnapping Mr. Heineken,Action|Crime|Drama|Thriller,2015,2.0,1,3.3651
131480,2.0,1.0,Poker Night,Action|Crime|Thriller,2014,2.0,1,3.3651
135518,2.0,1.0,Self/less,Action|Mystery|Sci-Fi|Thriller,2015,2.75,2,3.3763
144522,2.0,1.0,Sky High,Action|Horror|Thriller,2003,2.0,1,3.3651
146730,2.0,1.0,Lost in the Sun,Action|Drama|Thriller,2015,2.0,1,3.3651
149612,2.0,1.0,Swelter,Action|Drama|Thriller,2014,2.0,1,3.3651
155358,2.0,1.0,Camino,Action|Adventure|Thriller,2016,2.0,1,3.3651
159690,2.0,1.0,Teenage Mutant Ninja Turtles: Out of the Shadows,Action|Adventure|Comedy,2016,2.0,1,3.3651
160563,2.0,1.0,The Legend of Tarzan,Action|Adventure,2016,3.0833,6,3.3447
160730,2.0,1.0,The Adderall Diaries,Action|Drama|Thriller,2015,2.0,1,3.3651
165347,2.0,1.0,Jack Reacher: Never Go Back,Action|Crime|Drama|Mystery|Thriller,2016,2.0,1,3.3651
168456,2.0,1.0,Mercury Plains,Action|Adventure|Drama,2016,2.0,1,3.3651
170297,2.0,1.0,Ultimate Avengers 2,Action|Animation|Sci-Fi,2006,2.0,1,3.3651
176935,2.0,1.0,Geostorm,Action,2017,2.0,1,3.3651
2422,1.986,7.0,"Karate Kid, Part III, The",Action|Adventure|Children|Drama,1989,1.75,14,2.4798
