neighbor_userId,cosine_sim,movieId,title,user414_rating,neighbor_rating
298,0.4176672346948553,1517,Austin Powers: International Man of Mystery,5.0,2.5
298,0.4176672346948553,1527,"Fifth Element, The",5.0,4.0
298,0.4176672346948553,1580,Men in Black (a.k.a. MIB),4.0,3.0
298,0.4176672346948553,1584,Contact,3.0,2.5
298,0.4176672346948553,1587,Conan the Barbarian,5.0,3.0
298,0.4176672346948553,1591,Spawn,3.0,1.5
298,0.4176672346948553,1625,"Game, The",4.0,1.5
298,0.4176672346948553,1653,Gattaca,4.0,2.0
298,0.4176672346948553,1676,Starship Troopers,4.0,3.5
298,0.4176672346948553,1690,Alien: Resurrection,3.0,2.0
298,0.4176672346948553,1732,"Big Lebowski, The",5.0,5.0
298,0.4176672346948553,1748,Dark City,4.0,4.0
298,0.4176672346948553,1753,Half Baked,2.5,2.0
298,0.4176672346948553,1779,Sphere,1.0,2.0
298,0.4176672346948553,1882,Godzilla,3.0,0.5
298,0.4176672346948553,1884,Fear and Loathing in Las Vegas,4.0,3.5
298,0.4176672346948553,1921,Pi,4.0,4.0
298,0.4176672346948553,1923,There's Something About Mary,5.0,2.5
298,0.4176672346948553,1954,Rocky,4.0,2.5
298,0.4176672346948553,1968,"Breakfast Club, The",5.0,3.5
298,0.4176672346948553,2000,Lethal Weapon,3.0,3.5
298,0.4176672346948553,2003,Gremlins,4.0,3.5
298,0.4176672346948553,2005,"Goonies, The",5.0,3.5
298,0.4176672346948553,2011,Back to the Future Part II,3.0,3.0
298,0.4176672346948553,2012,Back to the Future Part III,3.0,3.0
298,0.4176672346948553,2019,Seven Samurai (Shichinin no samurai),5.0,3.0
298,0.4176672346948553,2021,Dune,5.0,3.5
298,0.4176672346948553,2060,BASEketball,4.0,3.0
298,0.4176672346948553,2109,"Jerk, The",3.0,4.0
298,0.4176672346948553,2115,Indiana Jones and the Temple of Doom,4.0,3.5
298,0.4176672346948553,2134,Weird Science,5.0,3.0
298,0.4176672346948553,2144,Sixteen Candles,5.0,3.0
298,0.4176672346948553,2167,Blade,2.0,2.5
298,0.4176672346948553,2169,Dead Man on Campus,2.0,1.5
298,0.4176672346948553,2193,Willow,5.0,3.0
298,0.4176672346948553,2289,"Player, The",4.0,3.0
298,0.4176672346948553,2321,Pleasantville,5.0,0.5
298,0.4176672346948553,2325,Orgazmo,4.0,0.5
298,0.4176672346948553,2335,"Waterboy, The",4.0,3.5
298,0.4176672346948553,2371,Fletch,4.0,3.5
298,0.4176672346948553,2395,Rushmore,5.0,2.0
298,0.4176672346948553,2416,Back to School,4.0,3.0
298,0.4176672346948553,2469,Peggy Sue Got Married,3.0,4.0
298,0.4176672346948553,2485,She's All That,3.0,0.5
298,0.4176672346948553,2502,Office Space,4.0,3.0
298,0.4176672346948553,2529,Planet of the Apes,3.0,3.5
298,0.4176672346948553,2542,"Lock, Stock & Two Smoking Barrels",5.0,3.0
298,0.4176672346948553,2571,"Matrix, The",5.0,4.0
298,0.4176672346948553,2572,10 Things I Hate About You,4.0,2.5
298,0.4176672346948553,2599,Election,4.0,2.5
298,0.4176672346948553,2628,Star Wars: Episode I - The Phantom Menace,4.0,3.0
298,0.4176672346948553,2671,Notting Hill,4.0,0.5
298,0.4176672346948553,2672,"Thirteenth Floor, The",3.0,0.5
298,0.4176672346948553,2683,Austin Powers: The Spy Who Shagged Me,4.0,2.5
298,0.4176672346948553,2692,Run Lola Run (Lola rennt),5.0,3.0
298,0.4176672346948553,2694,Big Daddy,3.0,2.5
298,0.4176672346948553,2700,"South Park: Bigger, Longer and Uncut",4.0,4.0
298,0.4176672346948553,2706,American Pie,5.0,3.0
298,0.4176672346948553,2716,Ghostbusters (a.k.a. Ghost Busters),5.0,3.0
298,0.4176672346948553,2723,Mystery Men,3.0,2.0
298,0.4176672346948553,2724,Runaway Bride,1.0,0.5
298,0.4176672346948553,2791,Airplane!,4.0,3.0
298,0.4176672346948553,2795,National Lampoon's Vacation,3.0,3.0
298,0.4176672346948553,2826,"13th Warrior, The",3.0,3.0
298,0.4176672346948553,2858,American Beauty,5.0,4.0
298,0.4176672346948553,2916,Total Recall,4.0,4.0
298,0.4176672346948553,2918,Ferris Bueller's Day Off,5.0,3.0
298,0.4176672346948553,2959,Fight Club,5.0,5.0
298,0.4176672346948553,2985,RoboCop,4.0,3.0
298,0.4176672346948553,3033,Spaceballs,4.0,3.5
298,0.4176672346948553,3037,Little Big Man,4.0,3.5
298,0.4176672346948553,3052,Dogma,3.0,3.0
298,0.4176672346948553,3210,Fast Times at Ridgemont High,4.0,3.0
298,0.4176672346948553,3253,Wayne's World,3.0,3.0
298,0.4176672346948553,3254,Wayne's World 2,3.0,2.5
298,0.4176672346948553,3285,"Beach, The",3.0,2.0
298,0.4176672346948553,3300,Pitch Black,4.0,2.0
298,0.4176672346948553,3301,"Whole Nine Yards, The",4.0,2.5
298,0.4176672346948553,3316,Reindeer Games,2.0,1.0
298,0.4176672346948553,3317,Wonder Boys,4.0,3.0
298,0.4176672346948553,3408,Erin Brockovich,3.0,1.5
298,0.4176672346948553,3421,Animal House,5.0,3.0
298,0.4176672346948553,3471,Close Encounters of the Third Kind,4.0,2.5
298,0.4176672346948553,3477,Empire Records,3.0,3.0
298,0.4176672346948553,3481,High Fidelity,5.0,4.0
298,0.4176672346948553,3510,Frequency,4.0,0.5
298,0.4176672346948553,3527,Predator,4.0,3.5
298,0.4176672346948553,3535,American Psycho,4.0,3.5
298,0.4176672346948553,3536,Keeping the Faith,4.0,2.5
298,0.4176672346948553,3552,Caddyshack,4.0,3.0
298,0.4176672346948553,3578,Gladiator,5.0,3.5
298,0.4176672346948553,3616,Loser,2.0,2.0
298,0.4176672346948553,3617,Road Trip,4.0,2.5
298,0.4176672346948553,3623,Mission: Impossible II,4.0,3.0
298,0.4176672346948553,3686,Flatliners,4.0,2.5
298,0.4176672346948553,3688,Porky's,3.0,1.5
298,0.4176672346948553,3698,"Running Man, The",4.0,2.5
298,0.4176672346948553,3702,Mad Max,4.0,2.0
298,0.4176672346948553,3717,Gone in 60 Seconds,3.0,2.5
298,0.4176672346948553,3751,Chicken Run,5.0,2.5
298,0.4176672346948553,3752,"Me, Myself & Irene",3.0,3.0
298,0.4176672346948553,3784,"Kid, The",4.0,0.5
298,0.4176672346948553,3785,Scary Movie,3.0,2.0
298,0.4176672346948553,3791,Footloose,4.0,2.5
298,0.4176672346948553,3793,X-Men,4.0,2.5
298,0.4176672346948553,3825,Coyote Ugly,2.0,1.0
298,0.4176672346948553,3852,"Tao of Steve, The",4.0,3.0
298,0.4176672346948553,3861,"Replacements, The",4.0,0.5
298,0.4176672346948553,3863,"Cell, The",3.0,2.5
298,0.4176672346948553,3868,"Naked Gun: From the Files of Police Squad!, The",3.0,3.0
298,0.4176672346948553,3897,Almost Famous,5.0,3.5
298,0.4176672346948553,3948,Meet the Parents,3.0,2.5
298,0.4176672346948553,3949,Requiem for a Dream,4.0,2.5
298,0.4176672346948553,3967,Billy Elliot,4.0,2.0
298,0.4176672346948553,3968,Bedazzled,3.0,2.0
298,0.4176672346948553,3977,Charlie's Angels,4.0,0.5
298,0.4176672346948553,3994,Unbreakable,4.0,1.0
298,0.4176672346948553,3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long)",5.0,3.0
298,0.4176672346948553,4011,Snatch,5.0,3.0
298,0.4176672346948553,4014,Chocolat,4.0,2.5
298,0.4176672346948553,4015,"Dude, Where's My Car?",3.0,2.0
298,0.4176672346948553,4018,What Women Want,3.0,2.0
298,0.4176672346948553,4020,"Gift, The",3.0,1.0
298,0.4176672346948553,4022,Cast Away,5.0,2.5
298,0.4176672346948553,4027,"O Brother, Where Art Thou?",5.0,3.5
298,0.4176672346948553,4036,Shadow of the Vampire,3.0,3.0
298,0.4176672346948553,4069,"Wedding Planner, The",2.0,0.5
298,0.4176672346948553,4085,Beverly Hills Cop,4.0,2.5
298,0.4176672346948553,4102,Eddie Murphy Raw,3.0,4.0
298,0.4176672346948553,4149,Saving Silverman (Evil Woman),3.0,2.0
298,0.4176672346948553,4167,15 Minutes,4.5,0.5
298,0.4176672346948553,4223,Enemy at the Gates,4.0,2.5
298,0.4176672346948553,4226,Memento,5.0,3.0
298,0.4176672346948553,4228,Heartbreakers,3.0,3.0
298,0.4176672346948553,4246,Bridget Jones's Diary,4.0,2.5
298,0.4176672346948553,4247,Joe Dirt,2.0,3.0
298,0.4176672346948553,4248,Josie and the Pussycats,4.0,0.5
298,0.4176672346948553,4270,"Mummy Returns, The",2.0,1.5
298,0.4176672346948553,4299,"Knight's Tale, A",3.0,1.0
298,0.4176672346948553,4306,Shrek,4.0,2.0
298,0.4176672346948553,4343,Evolution,2.0,2.0
298,0.4176672346948553,4344,Swordfish,4.0,2.0
298,0.4176672346948553,4388,Scary Movie 2,2.0,2.0
298,0.4176672346948553,4447,Legally Blonde,3.0,1.0
298,0.4176672346948553,4448,"Score, The",4.0,2.5
298,0.4176672346948553,4571,Bill & Ted's Excellent Adventure,4.0,2.5
298,0.4176672346948553,4639,America's Sweethearts,1.0,0.5
298,0.4176672346948553,4641,Ghost World,5.0,3.5
298,0.4176672346948553,4643,Planet of the Apes,4.0,2.0
298,0.4176672346948553,4718,American Pie 2,5.0,3.0
298,0.4176672346948553,4720,"Others, The",3.0,0.5
298,0.4176672346948553,4734,Jay and Silent Bob Strike Back,2.0,4.0
298,0.4176672346948553,4757,Rock Star,3.0,2.5
298,0.4176672346948553,4823,Serendipity,2.0,1.5
298,0.4176672346948553,4873,Waking Life,5.0,3.0
298,0.4176672346948553,4878,Donnie Darko,5.0,3.5
298,0.4176672346948553,4886,"Monsters, Inc.",4.0,3.0
298,0.4176672346948553,4890,Shallow Hal,4.0,2.5
298,0.4176672346948553,4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone),2.0,3.0
298,0.4176672346948553,4900,Out Cold,4.0,2.5
298,0.4176672346948553,4958,Behind Enemy Lines,3.0,1.0
298,0.4176672346948553,4963,Ocean's Eleven,4.0,2.5
298,0.4176672346948553,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le)",5.0,3.0
298,0.4176672346948553,4974,Not Another Teen Movie,3.0,1.0
298,0.4176672346948553,4975,Vanilla Sky,5.0,2.5
298,0.4176672346948553,4979,"Royal Tenenbaums, The",5.0,3.0
298,0.4176672346948553,4980,Bill & Ted's Bogus Journey,2.0,3.0
298,0.4176672346948553,4992,Kate & Leopold,3.0,0.5
298,0.4176672346948553,4993,"Lord of the Rings: The Fellowship of the Ring, The",5.0,4.0
298,0.4176672346948553,4994,"Majestic, The",4.0,1.5
298,0.4176672346948553,4995,"Beautiful Mind, A",4.0,3.0
298,0.4176672346948553,5025,Orange County,3.0,2.5
298,0.4176672346948553,5128,Queen of the Damned,3.0,2.0
298,0.4176672346948553,5151,40 Days and 40 Nights,4.0,2.0
298,0.4176672346948553,5218,Ice Age,3.0,2.0
298,0.4176672346948553,5219,Resident Evil,4.0,2.0
298,0.4176672346948553,5220,Showtime,3.0,0.5
298,0.4176672346948553,5225,And Your Mother Too (Y tu mamá también),4.0,3.5
298,0.4176672346948553,5254,Blade II,4.0,2.5
298,0.4176672346948553,5266,Panic Room,5.0,1.0
298,0.4176672346948553,5283,National Lampoon's Van Wilder,2.0,2.0
298,0.4176672346948553,5299,My Big Fat Greek Wedding,3.5,0.5
298,0.4176672346948553,5349,Spider-Man,5.0,2.5
298,0.4176672346948553,5363,"New Guy, The",3.5,2.0
298,0.4176672346948553,5377,About a Boy,5.0,2.0
298,0.4176672346948553,5378,Star Wars: Episode II - Attack of the Clones,4.0,3.0
298,0.4176672346948553,5419,Scooby-Doo,4.0,1.0
298,0.4176672346948553,5445,Minority Report,5.0,3.0
298,0.4176672346948553,5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2),3.0,2.0
298,0.4176672346948553,5481,Austin Powers in Goldmember,3.0,2.5
298,0.4176672346948553,5502,Signs,3.0,1.5
298,0.4176672346948553,5505,"Good Girl, The",4.0,1.5
298,0.4176672346948553,5524,Blue Crush,3.0,0.5
298,0.4176672346948553,5573,Stealing Harvard,2.0,2.0
298,0.4176672346948553,5618,Spirited Away (Sen to Chihiro no kamikakushi),5.0,4.0
298,0.4176672346948553,5620,Sweet Home Alabama,2.0,0.5
298,0.4176672346948553,5673,Punch-Drunk Love,5.0,3.0
298,0.4176672346948553,5785,Jackass: The Movie,4.0,3.0
298,0.4176672346948553,5816,Harry Potter and the Chamber of Secrets,3.0,3.0
298,0.4176672346948553,5872,Die Another Day,3.0,2.5
298,0.4176672346948553,5881,Solaris,4.0,1.0
298,0.4176672346948553,5902,Adaptation,5.0,2.5
298,0.4176672346948553,5941,Drumline,2.5,2.0
298,0.4176672346948553,5943,Maid in Manhattan,2.5,0.5
298,0.4176672346948553,5945,About Schmidt,4.0,2.5
298,0.4176672346948553,5952,"Lord of the Rings: The Two Towers, The",5.0,4.0
298,0.4176672346948553,5954,25th Hour,4.0,3.0
298,0.4176672346948553,5956,Gangs of New York,4.0,3.0
298,0.4176672346948553,5971,My Neighbor Totoro (Tonari no Totoro),5.0,3.0
298,0.4176672346948553,5989,Catch Me If You Can,4.0,3.0
298,0.4176672346948553,5991,Chicago,5.0,2.5
298,0.4176672346948553,5992,"Hours, The",3.5,2.5
298,0.4176672346948553,6016,City of God (Cidade de Deus),4.0,2.5
298,0.4176672346948553,6059,"Recruit, The",3.0,2.0
298,0.4176672346948553,6188,Old School,4.0,3.0
298,0.4176672346948553,6213,Tears of the Sun,2.0,0.5
298,0.4176672346948553,6218,Bend It Like Beckham,5.0,1.5
298,0.4176672346948553,6264,"Core, The",2.0,0.5
298,0.4176672346948553,6281,Phone Booth,2.5,1.5
298,0.4176672346948553,6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira),4.0,4.5
298,0.4176672346948553,6287,Anger Management,2.0,2.5
298,0.4176672346948553,6294,Bulletproof Monk,2.0,0.5
298,0.4176672346948553,6297,Holes,3.5,2.0
298,0.4176672346948553,6333,X2: X-Men United,4.0,2.5
298,0.4176672346948553,6365,"Matrix Reloaded, The",4.0,3.0
298,0.4176672346948553,6367,Down with Love,4.0,0.5
298,0.4176672346948553,6373,Bruce Almighty,2.5,2.5
298,0.4176672346948553,6377,Finding Nemo,4.5,2.5
298,0.4176672346948553,6378,"Italian Job, The",4.0,2.5
298,0.4176672346948553,6385,Whale Rider,4.0,0.5
298,0.4176672346948553,6503,Charlie's Angels: Full Throttle,3.5,1.0
298,0.4176672346948553,6534,Hulk,4.0,2.5
298,0.4176672346948553,6537,Terminator 3: Rise of the Machines,3.0,3.0
298,0.4176672346948553,6539,Pirates of the Caribbean: The Curse of the Black Pearl,4.5,2.5
298,0.4176672346948553,6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG)",1.5,2.0
298,0.4176672346948553,6554,Garage Days,2.0,0.5
298,0.4176672346948553,6620,American Splendor,4.5,3.0
298,0.4176672346948553,6708,Matchstick Men,3.5,3.0
298,0.4176672346948553,6709,Once Upon a Time in Mexico,4.0,3.0
298,0.4176672346948553,6711,Lost in Translation,4.5,3.0
298,0.4176672346948553,6754,Underworld,3.0,2.5
298,0.4176672346948553,6773,"Triplets of Belleville, The (Les triplettes de Belleville)",4.5,3.0
298,0.4176672346948553,6807,Monty Python's The Meaning of Life,4.0,2.5
298,0.4176672346948553,6811,PCU,3.0,1.5
298,0.4176672346948553,6863,School of Rock,3.5,3.0
298,0.4176672346948553,6867,"Station Agent, The",4.5,2.5
298,0.4176672346948553,6870,Mystic River,4.0,2.0
298,0.4176672346948553,6874,Kill Bill: Vol. 1,4.0,4.0
298,0.4176672346948553,6881,Pieces of April,3.5,0.5
298,0.4176672346948553,6942,Love Actually,4.5,2.0
298,0.4176672346948553,6953,21 Grams,4.0,2.0
298,0.4176672346948553,6957,Bad Santa,3.5,2.5
298,0.4176672346948553,7090,Hero (Ying xiong),4.0,2.0
298,0.4176672346948553,7147,Big Fish,4.5,2.0
298,0.4176672346948553,7150,Stuck on You,3.0,1.0
298,0.4176672346948553,7153,"Lord of the Rings: The Return of the King, The",4.0,4.0
298,0.4176672346948553,7162,Cold Mountain,4.0,2.5
298,0.4176672346948553,7254,The Butterfly Effect,4.0,1.0
298,0.4176672346948553,7257,"Big Bounce, The",2.5,0.5
298,0.4176672346948553,7285,Thirteen,4.0,2.5
298,0.4176672346948553,7293,50 First Dates,3.5,2.5
298,0.4176672346948553,7317,EuroTrip,3.0,3.0
298,0.4176672346948553,7323,"Good bye, Lenin!",4.0,1.5
298,0.4176672346948553,7325,Starsky & Hutch,2.5,2.5
298,0.4176672346948553,7346,"Girl Next Door, The",4.0,2.5
298,0.4176672346948553,7361,Eternal Sunshine of the Spotless Mind,4.5,2.5
298,0.4176672346948553,7367,"Ladykillers, The",4.5,0.5
298,0.4176672346948553,7371,Dogville,4.0,1.5
298,0.4176672346948553,7373,Hellboy,3.5,4.0
298,0.4176672346948553,7438,Kill Bill: Vol. 2,4.0,4.0
298,0.4176672346948553,7451,Mean Girls,4.0,3.0
298,0.4176672346948553,7454,Van Helsing,2.5,1.5
298,0.4176672346948553,7458,Troy,4.0,0.5
298,0.4176672346948553,8361,"Day After Tomorrow, The",3.0,1.5
298,0.4176672346948553,8370,"Blind Swordsman: Zatoichi, The (Zatôichi)",4.0,4.0
298,0.4176672346948553,8376,Napoleon Dynamite,3.5,3.5
298,0.4176672346948553,8464,Super Size Me,4.0,2.0
298,0.4176672346948553,8528,Dodgeball: A True Underdog Story,4.0,3.0
298,0.4176672346948553,8529,"Terminal, The",4.0,0.5
298,0.4176672346948553,8533,"Notebook, The",3.5,1.0
298,0.4176672346948553,8622,Fahrenheit 9/11,4.0,2.5
298,0.4176672346948553,8636,Spider-Man 2,4.5,2.5
298,0.4176672346948553,8641,Anchorman: The Legend of Ron Burgundy,3.0,4.0
298,0.4176672346948553,8784,Garden State,5.0,2.5
298,0.4176672346948553,8807,Harold and Kumar Go to White Castle,4.0,1.0
298,0.4176672346948553,8810,AVP: Alien vs. Predator,2.0,2.0
298,0.4176672346948553,8873,"Motorcycle Diaries, The (Diarios de motocicleta)",3.5,3.0
298,0.4176672346948553,8907,Shark Tale,2.0,0.5
298,0.4176672346948553,8914,Primer,4.0,4.0
298,0.4176672346948553,8917,Team America: World Police,3.5,2.0
298,0.4176672346948553,8937,Friday Night Lights,4.0,3.0
298,0.4176672346948553,8949,Sideways,4.0,3.5
298,0.4176672346948553,8950,The Machinist,4.5,2.0
298,0.4176672346948553,8958,Ray,4.0,3.0
298,0.4176672346948553,8961,"Incredibles, The",4.0,2.0
298,0.4176672346948553,8966,Kinsey,3.0,1.0
298,0.4176672346948553,8972,National Treasure,2.0,2.0
298,0.4176672346948553,8983,House of Flying Daggers (Shi mian mai fu),3.0,2.5
298,0.4176672346948553,27773,Old Boy,4.5,4.0
298,0.4176672346948553,27808,Spanglish,3.5,2.5
298,0.4176672346948553,27904,"Scanner Darkly, A",4.0,3.0
298,0.4176672346948553,30707,Million Dollar Baby,4.5,3.0
298,0.4176672346948553,30810,"Life Aquatic with Steve Zissou, The",4.0,3.0
298,0.4176672346948553,30812,"Aviator, The",3.5,2.5
298,0.4176672346948553,31225,Coach Carter,3.0,2.5
298,0.4176672346948553,31685,Hitch,3.5,2.0
298,0.4176672346948553,32031,Robots,4.0,0.5
298,0.4176672346948553,32587,Sin City,4.0,3.5
298,0.4176672346948553,33493,Star Wars: Episode III - Revenge of the Sith,4.0,3.0
298,0.4176672346948553,33495,Kicking & Screaming,2.5,0.5
298,0.4176672346948553,33646,"Longest Yard, The",2.5,2.5
298,0.4176672346948553,33794,Batman Begins,4.5,3.0
298,0.4176672346948553,34048,War of the Worlds,3.5,2.5
298,0.4176672346948553,34150,Fantastic Four,2.5,0.5
298,0.4176672346948553,34336,Must Love Dogs,2.0,0.5
298,0.4176672346948553,34405,Serenity,3.5,4.0
298,0.4176672346948553,35836,"40-Year-Old Virgin, The",4.0,3.0
298,0.4176672346948553,36401,"Brothers Grimm, The",3.0,0.5
298,0.4176672346948553,36535,Everything Is Illuminated,4.0,2.0
298,0.4176672346948553,37384,Waiting...,3.0,3.0
298,0.4176672346948553,37733,"History of Violence, A",4.0,1.5
298,0.4176672346948553,38038,Wallace & Gromit in The Curse of the Were-Rabbit,3.5,3.0
298,0.4176672346948553,38061,Kiss Kiss Bang Bang,4.0,3.5
298,0.4176672346948553,39183,Brokeback Mountain,3.5,2.0
298,0.4176672346948553,39444,"Weather Man, The",3.5,2.5
298,0.4176672346948553,40815,Harry Potter and the Goblet of Fire,3.5,3.0
298,0.4176672346948553,40819,Walk the Line,4.0,2.5
298,0.4176672346948553,41569,King Kong,4.0,3.0
298,0.4176672346948553,42011,Fun with Dick and Jane,2.5,1.0
298,0.4176672346948553,44191,V for Vendetta,4.0,3.5
298,0.4176672346948553,44199,Inside Man,4.0,2.5
298,0.4176672346948553,44840,"Benchwarmers, The",2.5,2.5
298,0.4176672346948553,45447,"Da Vinci Code, The",3.0,0.5
298,0.4176672346948553,45499,X-Men: The Last Stand,3.5,2.5
298,0.4176672346948553,45666,Nacho Libre,2.5,1.5
298,0.4176672346948553,45672,Click,2.5,2.5
298,0.4176672346948553,45720,"Devil Wears Prada, The",4.0,2.5
298,0.4176672346948553,45722,Pirates of the Caribbean: Dead Man's Chest,3.5,2.5
298,0.4176672346948553,45728,Clerks II,3.5,2.5
298,0.4176672346948553,46578,Little Miss Sunshine,4.5,3.5
298,0.4176672346948553,46723,Babel,4.0,1.0
298,0.4176672346948553,46970,Talladega Nights: The Ballad of Ricky Bobby,2.5,2.0
298,0.4176672346948553,46972,Night at the Museum,2.0,0.5
298,0.4176672346948553,46976,Stranger than Fiction,4.0,2.0
298,0.4176672346948553,47122,John Tucker Must Die,2.0,0.5
298,0.4176672346948553,47518,Accepted,2.5,2.0
298,0.4176672346948553,47610,"Illusionist, The",3.5,2.0
298,0.4176672346948553,48304,Apocalypto,4.0,3.5
298,0.4176672346948553,48516,"Departed, The",4.5,3.0
298,0.4176672346948553,48738,"Last King of Scotland, The",4.0,3.0
298,0.4176672346948553,48774,Children of Men,4.0,2.0
298,0.4176672346948553,48780,"Prestige, The",4.5,2.0
298,0.4176672346948553,49396,Tenacious D in The Pick of Destiny,3.5,3.0
298,0.4176672346948553,49651,Rocky Balboa,4.0,3.0
298,0.4176672346948553,50872,Ratatouille,4.0,2.5
298,0.4176672346948553,51084,Music and Lyrics,3.0,0.5
298,0.4176672346948553,51255,Hot Fuzz,3.5,2.0
298,0.4176672346948553,51412,Next,2.0,0.5
298,0.4176672346948553,51540,Zodiac,3.5,3.0
298,0.4176672346948553,51662,300,4.0,3.0
298,0.4176672346948553,52245,Blades of Glory,2.5,0.5
298,0.4176672346948553,52281,Grindhouse,3.5,2.0
298,0.4176672346948553,52458,Disturbia,3.0,2.5
298,0.4176672346948553,52722,Spider-Man 3,3.0,2.5
298,0.4176672346948553,52973,Knocked Up,4.0,3.0
298,0.4176672346948553,53125,Pirates of the Caribbean: At World's End,2.0,2.5
298,0.4176672346948553,53519,Death Proof,3.5,2.0
298,0.4176672346948553,53894,Sicko,3.5,3.0
298,0.4176672346948553,53972,Live Free or Die Hard,3.5,2.5
298,0.4176672346948553,53993,Evan Almighty,2.5,0.5
298,0.4176672346948553,53996,Transformers,3.5,2.0
298,0.4176672346948553,54001,Harry Potter and the Order of the Phoenix,3.5,3.0
298,0.4176672346948553,54004,I Now Pronounce You Chuck and Larry,2.5,0.5
298,0.4176672346948553,54256,Hot Rod,1.5,2.5
298,0.4176672346948553,54259,Stardust,3.5,2.5
298,0.4176672346948553,54272,"Simpsons Movie, The",4.0,3.5
298,0.4176672346948553,54281,Charlie Bartlett,3.5,3.0
298,0.4176672346948553,54503,Superbad,4.0,4.0
298,0.4176672346948553,54995,Planet Terror,3.0,2.5
298,0.4176672346948553,55118,Eastern Promises,4.0,2.0
298,0.4176672346948553,55247,Into the Wild,3.5,2.5
298,0.4176672346948553,55261,"Heartbreak Kid, The",2.5,1.5
298,0.4176672346948553,55269,"Darjeeling Limited, The",4.0,2.5
298,0.4176672346948553,55290,Gone Baby Gone,4.0,3.0
298,0.4176672346948553,55830,Be Kind Rewind,3.5,2.0
298,0.4176672346948553,55995,Beowulf,3.5,1.5
298,0.4176672346948553,56367,Juno,4.0,3.5
298,0.4176672346948553,56587,"Bucket List, The",2.5,2.0
298,0.4176672346948553,57368,Cloverfield,3.0,3.0
298,0.4176672346948553,57669,In Bruges,4.5,2.5
298,0.4176672346948553,58047,"Definitely, Maybe",3.5,2.5
298,0.4176672346948553,58156,Semi-Pro,2.0,1.5
298,0.4176672346948553,58162,Run Fatboy Run,3.5,1.5
298,0.4176672346948553,58559,"Dark Knight, The",4.0,3.5
298,0.4176672346948553,58806,Smart People,3.0,2.5
298,0.4176672346948553,58998,Forgetting Sarah Marshall,3.5,3.0
298,0.4176672346948553,59022,Harold & Kumar Escape from Guantanamo Bay,2.0,2.5
298,0.4176672346948553,59315,Iron Man,4.0,3.5
298,0.4176672346948553,59615,Indiana Jones and the Kingdom of the Crystal Skull,2.5,4.5
298,0.4176672346948553,60040,"Incredible Hulk, The",4.0,2.5
298,0.4176672346948553,60074,Hancock,3.0,1.0
298,0.4176672346948553,60684,Watchmen,3.5,3.5
298,0.4176672346948553,60756,Step Brothers,2.0,3.0
298,0.4176672346948553,61024,Pineapple Express,4.0,3.0
298,0.4176672346948553,61132,Tropic Thunder,4.0,3.0
298,0.4176672346948553,61160,Star Wars: The Clone Wars,2.0,2.5
298,0.4176672346948553,61250,"House Bunny, The",2.0,0.5
298,0.4176672346948553,61323,Burn After Reading,3.5,3.0
298,0.4176672346948553,62155,Nick and Norah's Infinite Playlist,4.5,1.0
298,0.4176672346948553,62434,Zack and Miri Make a Porno,3.5,1.5
298,0.4176672346948553,63082,Slumdog Millionaire,4.0,1.0
298,0.4176672346948553,63113,Quantum of Solace,4.0,1.5
298,0.4176672346948553,63131,Role Models,4.0,3.5
298,0.4176672346948553,63992,Twilight,2.5,0.5
298,0.4176672346948553,64614,Gran Torino,4.0,3.0
298,0.4176672346948553,64839,"Wrestler, The",4.0,3.0
298,0.4176672346948553,66509,Funny People,3.5,3.5
298,0.4176672346948553,67087,"I Love You, Man",3.5,4.0
298,0.4176672346948553,67255,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor)",4.5,2.0
298,0.4176672346948553,67734,Adventureland,4.0,2.5
298,0.4176672346948553,68073,Pirate Radio,3.5,0.5
298,0.4176672346948553,68157,Inglourious Basterds,4.0,3.0
298,0.4176672346948553,68237,Moon,4.5,4.0
298,0.4176672346948553,68319,X-Men Origins: Wolverine,2.5,2.5
298,0.4176672346948553,68659,Fanboys,3.5,0.5
298,0.4176672346948553,68954,Up,4.0,3.0
298,0.4176672346948553,69122,"Hangover, The",4.0,3.0
298,0.4176672346948553,69526,Transformers: Revenge of the Fallen,2.5,2.0
298,0.4176672346948553,69757,(500) Days of Summer,4.0,2.0
298,0.4176672346948553,69844,Harry Potter and the Half-Blood Prince,3.5,3.0
298,0.4176672346948553,71282,"Food, Inc.",4.0,3.0
298,0.4176672346948553,71518,Whip It,4.0,1.0
298,0.4176672346948553,71745,Where the Wild Things Are,4.0,0.5
298,0.4176672346948553,72011,Up in the Air,4.5,1.5
298,0.4176672346948553,72226,Fantastic Mr. Fox,4.0,1.5
298,0.4176672346948553,72641,"Blind Side, The",3.0,1.5
298,0.4176672346948553,72998,Avatar,4.0,3.0
298,0.4176672346948553,73017,Sherlock Holmes,4.0,3.0
298,0.4176672346948553,76077,Hot Tub Time Machine,3.5,3.0
298,0.4176672346948553,76093,How to Train Your Dragon,4.5,3.0
